../STLFiles/Stomach/Stomach/RollFrontRightV1.stl,118.378,83.6925,62.8763
../STLFiles/Stomach/Stomach/TStoFrontLeftV1.stl,102.993,76.4254,23.3762
../STLFiles/Stomach/Stomach/ServoBackV1.stl,65.0647,54.787,50.2728
../STLFiles/Stomach/Stomach/RollBackLeftV1.stl,113.19,97.3316,18.1597
../STLFiles/Stomach/Stomach/TStoMiddleV1.stl,96.8239,80.8573,10.0833
../STLFiles/Stomach/Stomach/TStoFrontStandV2.stl,118.928,111.94,16.658
../STLFiles/Finger Starter Kit/FingerIndexV2.stl,39.366,70.368,27.018
../STLFiles/Finger Starter Kit/FingerTesterV2.stl,111.042,91.758,26.892
../STLFiles/Finger Starter Kit/RobRingV1.stl,29.2162,29.0431,5.34489
../STLFiles/Finger Starter Kit/servo-pulley_d22x2_5.stl,27,26.184,4.998
../STLFiles/Mid Stomach/Mid-Stomach/BotFrontLeftV1.stl,113.045,83.6925,90.9929
../STLFiles/Mid Stomach/Mid-Stomach/BotFrontRigtV1.stl,120.488,83.6925,90.9929
../STLFiles/Mid Stomach/Mid-Stomach/BotBackLeftV1.stl,114.616,96.108,63.548
../STLFiles/Mid Stomach/Mid-Stomach/HipCoverLeftV1.stl,116.786,111.717,32.1148
../STLFiles/Mid Stomach/Mid-Stomach/HipCoverRightV1.stl,116.786,111.717,32.1148
../STLFiles/Mid Stomach/Mid-Stomach/MidWormRightV1.stl,40.0531,39.8956,75.5689
../STLFiles/Mid Stomach/Mid-Stomach/BotCapLeftV1.stl,120.283,119.402,15.1085
../STLFiles/Mid Stomach/Mid-Stomach/HipCoverFrontV1.stl,53.9541,64.6679,72.5275
../STLFiles/Mid Stomach/Mid-Stomach/MidPotHolderV1.stl,70.3277,20.0875,12.5229
../STLFiles/Mid Stomach/Mid-Stomach/BotCapRightV1.stl,120.285,119.429,15.1085
../STLFiles/Mid Stomach/Mid-Stomach/BotBackRigtV1.stl,122.015,95.6634,63.5493
../STLFiles/Rotation Wrist/InMoov-Rotational-Wrist/LeftRotawrist1V4.stl,78.5716,52.8109,54.5191
../STLFiles/Rotation Wrist/InMoov-Rotational-Wrist/RotaWrist3V3.stl,47.1997,44.3314,25.7447
../STLFiles/Rotation Wrist/InMoov-Rotational-Wrist/LeftCableHolderWristV5.stl,40.2089,31.6201,15.8459
../STLFiles/Rotation Wrist/InMoov-Rotational-Wrist/LeftRotaWrist2V3.stl,71.9358,48.5812,37.9536
../STLFiles/Rotation Wrist/InMoov-Rotational-Wrist/Rotawrist1V4.stl,78.5716,52.8109,54.5191
../STLFiles/Rotation Wrist/InMoov-Rotational-Wrist/CableHolderWristV5.stl,40.2089,31.6201,15.8459
../STLFiles/Rotation Wrist/InMoov-Rotational-Wrist/RotaWrist2V3.stl,71.9358,48.5812,37.9536
../STLFiles/Rotation Wrist/InMoov-Rotational-Wrist/WristGearsV5.stl,70.6624,28.67,17.0568
